Topic	PC	Keywords	Text	label	tweet
1.0	0.157	partido, votar, derecha, voto, eleccion, ganar, izquierda, perder, cataluña, gobernar, mayoria, campaña, interes, gobierno, favor, mocion, oposicion, catalan, pacto, pactar	['activo', 'consulta', 'base', 'forzar', 'coalicion', 'desacuerdo', 'formacion', 'patente', 'fase', 'relato', 'culpar', 'desacuerdo']	@user10	Podemos activa la consulta a las bases para forzar una coalición en septiembre En las últimas horas el desacuerdo entre ambas formaciones se ha hecho patente, y tanto [POLITICAL_PARTY] como Podemos han pasado a la fase del relato para culpar al otro del desacuerdo
0.0	0.1369	gobierno, congreso, ministro, comision, europeo, pleno, diputado, presentar, explicar, gestion, apoyar, exigir, grupo, propuesta, debate, mesa, aprobar, alarma, consejo, presupuesto	['explicar', 'viernes', 'ceder', 'puesto', 'mesa', 'senado', 'organo', 'gobierno', 'camara', 'alto', 'formacion', 'alla', '.politicalparty', '.proyeccion', 'territorial']	@user10	"El [POLITICAL_PARTY] ha explicado este viernes que cede un puesto al PNV en la Mesa del Senado para abrir el órgano de gobierno de la Cámara Alta a otra formación más allá de [POLITICAL_PARTY] y '[POLITICAL_PARTY]' y para darle al mismo tiempo una ""proyección territorial""."
1.0	0.134	partido, votar, derecha, voto, eleccion, ganar, izquierda, perder, cataluña, gobernar, mayoria, campaña, interes, gobierno, favor, mocion, oposicion, catalan, pacto, pactar	['numero', 'barajar', 'dimitir', 'cargo', 'giro', 'derecha', 'francisco', 'torre', 'lista', 'caso', 'eleccion', 'planear', 'abandonar', 'ejecutiva', '.naranjo', 'escaño', 'congreso', 'actual']	@user10	El ex número dos de Albert Rivera baraja dimitir de sus cargos en [POLITICAL_PARTY] por el giro a la derecha Francisco de la Torre no seguirá en las listas en caso de otras elecciones y planea abandonar la Ejecutiva 'naranja' y su escaño en el Congreso por el actual
0.0	0.1051	gobierno, congreso, ministro, comision, europeo, pleno, diputado, presentar, explicar, gestion, apoyar, exigir, grupo, propuesta, debate, mesa, aprobar, alarma, consejo, presupuesto	['respuesta', 'vicepresidenta', 'peticion', 'quim', 'entrevista', 'presidente', 'preso', 'comprender', 'sentar', 'presidente', 'comunidad', 'ocurrir', 'proceso', 'judicial']	@user10	Respuesta de la vicepresidenta a la petición de Quim Torra de una entrevista con el Presidente para hablar de los presos “Todo el mundo puede comprender q no se pueden sentar el Presidente con el de una comunidad para ver qué ocurre con unos ciudadanos en un proceso judicial”
10.0	0.101	caso, mentira, civil, verguenza, negar, cara, periodista, policia, juez, condenar, denunciar, razon, corrupcion, mentir, grave, cargo, informacion, prensa, tipo, falso	['cuestionar', 'duro', 'felguera', 'forma', 'defender', 'asturia', 'ministra', 'pretender', 'negar', 'ayuda']	@user105	El [POLITICAL_PARTY] en el @user cuestionando a Duro Felguera. Esa es su forma de defender Asturias. La Ministra @user le pregunta al [POLITICAL_PARTY] si pretenden que se niegue las ayudas
5.0	0.103	libertad, defender, español, democracia, justicia, victima, pueblo, eta, historia, defensa, rey, odio, memoria, constitucion, acto, democratico, institucion, vasco, recordar, dignidad	['sociedad', 'español', 'necesitar', 'concordia', 'entendimiento', 'unidad', 'contrario', 'promover', 'plaza', 'colon', 'porelreencuentro']	@user105	Hoy, más que nunca, la sociedad española necesita de concordia, de entendimiento y de unidad. Todo lo contrario a lo que se está promoviendo en la Plaza de Colón. 🌹 @user . #PorElReencuentro
2.0	0.1276	millon, empleo, pagar, plan, empresa, trabajador, sector, impuesto, fondo, euro, ayuda, economia, autonomo, crisis, subir, dinero, luz, EUR, paro, reforma	['gobierno', 'prorrogar', 'medida', 'materia', 'desahucio', 'contrato', 'alquiler', 'vivienda', 'planespañapuede']	@user105	El Gobierno prorroga tres meses más las medidas en materia de desahucios y contratos de alquiler de vivienda. 🌹 @user. #PlanEspañaPuede
0.0	0.1509	gobierno, congreso, ministro, comision, europeo, pleno, diputado, presentar, explicar, gestion, apoyar, exigir, grupo, propuesta, debate, mesa, aprobar, alarma, consejo, presupuesto	['comenzar', 'reunion', 'comision', 'ciencia', 'innovacion', 'universidad', 'comparecer', 'secretario', 'investigacion', 'informar', 'estrategia', 'español', 'ciencia', 'tecnologia', 'innovacion', 'intervenir']	@user105	Comenzando la reunión de la Comisión de Ciencia, Innovación y Universidades, del @user en la que comparece el Secretario General de Investigación para informar de la Estrategia Española de Ciencia, Tecnología e Innovación. Por el @user interviene @user
9.0	0.1201	madrid, publico, pandemia, salud, comunidad, sanitario, medida, covid, sanidad, situacion, servicio, ayuso, crisis, unido, virus, dato, vacuna, evitar, profesional, falta	['español', 'recordar', 'sociedad', 'vencer', 'virus', 'vencer', 'gobierno', 'planespañapuede']	@user105	Todos los españoles recordarán que la sociedad venció al virus mientras Casado solo pensaba en vencer al Gobierno. 🌹 @user. . #PlanEspañaPuede
0.0	0.1084	gobierno, congreso, ministro, comision, europeo, pleno, diputado, presentar, explicar, gestion, apoyar, exigir, grupo, propuesta, debate, mesa, aprobar, alarma, consejo, presupuesto	['defender', 'ingresominimovital', 'intervenir', 'diputada', 'asturia', 'partido', 'gobierno', 'sacar', 'elingresomasdigno', 'yovotosi']	@user105	Para defender el #IngresoMínimoVital por el @user interviene @user, diputada por Asturias @user. Nadie mejor que ella. Los y las [POLITICAL_PARTY] conocemos su trabajo todos estos años desde el partido y el gobierno para sacar adelante #ElIngresoMásDigno . #Yovotosí
2.0	0.166	millon, empleo, pagar, plan, empresa, trabajador, sector, impuesto, fondo, euro, ayuda, economia, autonomo, crisis, subir, dinero, luz, EUR, paro, reforma	['continuar', 'comision', 'ciencia', 'innovacion', 'univ.', 'centrado', 'pge', 'universidad', 'duplicar', 'beca', 'reduccion', 'tasa', 'ampliacion', 'plantilla', 'docente', 'investigador', 'apostar', 'uni']	@user105	Continúa la Comisión de Ciencia, Innovación y Univ. del @user, centrada ahora en el #PGE2021 de Universidades @user, que casi se duplica respecto al anterior. Becas, reducción tasas, ampliación de plantilla docente e investigadora...! ¡Apuesta clara por la uni!
0.0	0.1942	gobierno, congreso, ministro, comision, europeo, pleno, diputado, presentar, explicar, gestion, apoyar, exigir, grupo, propuesta, debate, mesa, aprobar, alarma, consejo, presupuesto	['pleno', 'comparecencia', 'presidente', 'gobierno', 'informar', 'consejo', 'europeo', 'gestion', 'alarma', 'crisis', 'covid']	@user105	En el pleno del @user con la comparecencia del presidente del Gobierno @user para informar sobre los últimos consejos europeos y la gestión del Estado de alarma por la crisis de la covid
0.0	0.116	gobierno, congreso, ministro, comision, europeo, pleno, diputado, presentar, explicar, gestion, apoyar, exigir, grupo, propuesta, debate, mesa, aprobar, alarma, consejo, presupuesto	['señor', 'reunir', 'embajador', 'socio', 'europeo', 'duro', 'gobierno', 'presidente', 'negociar', 'fondo', 'planespañapuede']	@user105	Señor Casado: se ha reunido con embajadores y con sus socios europeos para pedirles que sean más duros con el Gobierno mientras el presidente negociaba los fondos. 🌹 @user. . #PlanEspañaPuede
12.0	0.1198	españa, gobierno, español, presidente, andalucia, cumplir, apoyo, contar, merecer, tierra, permitir, esfuerzo, punto, recuperar, alto, andaluz, junta, region, representar, historico	['cumplir', 'llegada', 'gobierno', 'progresista', 'legislatura', 'continuar', 'justo', 'libre', 'igualitario', 'avanzandoenderechos']	@user105	Hoy se cumplen tres años de la llegada de un Gobierno progresista. . Por delante tenemos 32 meses de legislatura para continuar trabajando por un país más justo, libre e igualitario. . Seguimos #AvanzandoEnDerechos ✊🏻🌹
9.0	0.1044	madrid, publico, pandemia, salud, comunidad, sanitario, medida, covid, sanidad, situacion, servicio, ayuso, crisis, unido, virus, dato, vacuna, evitar, profesional, falta	['feliz', 'asturia', 'especialmente', 'tierrina', 'bon', 'd.asturie', 'tocar', 'madrid', 'pleno']	@user105	¡Feliz día de Asturias! Especialmente a quienes viven este día fuera de la tierrina. ¡Que paséis un bon día d'Asturies!. Este año toca desde Madrid, ya que esta tarde tenemos pleno del @user @user @user @user @user
6.0	0.1215	ley, derecho, mujer, igualdad, violencia, lucha, educacion, vida, niño, hombre, luchar, joven, proteger, sociedad, menor, existir, vivienda, genero, minimo, clase	['ingresominimovital', 'realidad', 'aprobacion', 'avance', 'derecho', 'digno', 'legislar', 'necesitar', 'medida', 'historico', 'sello', 'yovotosi']	@user105	El #IngresoMínimoVital será hoy una realidad tras su aprobación en el @user. Un avance en derechos que nos hará un país más digno, un país que legisla para las personas que más lo necesitan. Como siempre, una medida histórica como esta lleva el sello del @user . #YoVotoSí
6.0	0.1232	ley, derecho, mujer, igualdad, violencia, lucha, educacion, vida, niño, hombre, luchar, joven, proteger, sociedad, menor, existir, vivienda, genero, minimo, clase	['sacar', 'unanimidad', 'proposicion', 'ley', 'reformar', 'proceso', 'homologacion', 'titulo', 'demandar', 'idea', 'simplificar', 'agilizar', 'procedimiento']	@user105	Hoy sacamos adelante, casi por unanimidad, una Proposición No de Ley del @user para reformar el proceso de homologación de títulos. Algo muy demandado y sobre lo que ya está trabajando el @user con la idea de simplificar y agilizar los procedimientos.
1.0	0.0897	partido, votar, derecha, voto, eleccion, ganar, izquierda, perder, cataluña, gobernar, mayoria, campaña, interes, gobierno, favor, mocion, oposicion, catalan, pacto, pactar	['lamentable', 'querido', 'soportar', 'declaracion']	@user105	@user @user @user así es @user, muy lamentable que nuestra querida ciudad y su gente tengáis que soportar declaraciones como estas.
9.0	0.1044	madrid, publico, pandemia, salud, comunidad, sanitario, medida, covid, sanidad, situacion, servicio, ayuso, crisis, unido, virus, dato, vacuna, evitar, profesional, falta	['asistir', 'oviedo', 'memorial', 'presidido', 'recuerdo', 'victima', 'covid', 'asturia']	@user105	Esta mañana asistí en Oviedo al memorial presidido por @user en recuerdo de las víctimas del #COVID19 en #Asturias
4.0	0.1705	social, futuro, cambio, proyecto, necesitar, acuerdo, compromiso, real, oportunidad, avanzar, justo, camino, respuesta, objetivo, dialogo, economico, reto, pension, sistema, solucion	['comparecencia', 'comision', 'ministra', 'educacion', 'sistema', 'educativo', 'calidad', 'excelencia', 'equidad', 'sistema', 'educativo']	@user105	Comparecencia en Comisión de la Ministra de Educación @user . «el sistema educativo sólo tiene calidad si busca la excelencia y la equidad. El sistema educativo no puede dejar a nadie atrás»
2.0	0.2232	millon, empleo, pagar, plan, empresa, trabajador, sector, impuesto, fondo, euro, ayuda, economia, autonomo, crisis, subir, dinero, luz, EUR, paro, reforma	['gobierno', 'traves', 'instituto', 'diversificacion', 'ahorro', 'energia', 'idae', 'amplio', 'mill', 'euro', 'destinado', 'asturia', 'presupuesto', 'programa', 'ayuda', 'actuacion', 'eficiencia', 'energetico', 'pyme', 'empresa', 'sector', 'industrial']	@user105	El Gobierno @user a través del Instituto para la Diversificación y Ahorro de la Energía (IDAE), amplia en 7,3 mill. euros, destinados a Asturias, el presupuesto del Programa de Ayudas para Actuaciones de Eficiencia Energética en Pyme y Gran Empresa del Sector Industrial
4.0	0.1193	social, futuro, cambio, proyecto, necesitar, acuerdo, compromiso, real, oportunidad, avanzar, justo, camino, respuesta, objetivo, dialogo, economico, reto, pension, sistema, solucion	['europa', 'enfrentar', 'covid-', 'austeridad', 'recorte', 'camino', 'querer', 'reconstruccion', 'iniciar', 'publico', 'europa', 'europo', 'pleno']	@user105	Europa tiene que enfrentarse al COVID-19 como se espera de ella. Ni la austeridad ni los recortes son el camino. Queremos que la reconstrucción se inicie desde lo público. Es ahora cuando Europa ha de ser Europa. @user en el pleno del @user
0.0	0.129	gobierno, congreso, ministro, comision, europeo, pleno, diputado, presentar, explicar, gestion, apoyar, exigir, grupo, propuesta, debate, mesa, aprobar, alarma, consejo, presupuesto	['comision', 'ejecutivo', 'autonomico', 'fsa-politicalparty', 'sumar', 'duelo', 'nacional', 'coronaviru', 'apoyar', 'posibilidad', 'impulsar', 'elemento', 'recuerdo', 'permanente', 'pandemia', 'remarcar', 'apuesta', 'sanidad', '.solido', 'robusta']	@user105	"La Comisión Ejecutiva Autonómica de la FSA-[POLITICAL_PARTY] se suma al duelo nacional por el coronavirus, apoya la posibilidad de impulsar un elemento de recuerdo permanente de la pandemia y remarca la apuesta por una sanidad ""sólida y robusta"""
4.0	0.1141	social, futuro, cambio, proyecto, necesitar, acuerdo, compromiso, real, oportunidad, avanzar, justo, camino, respuesta, objetivo, dialogo, economico, reto, pension, sistema, solucion	['principal', 'investigacion', 'didactica', 'historia', 'alternativa', 'libro', 'texto', 'propuesta', 'proyecto', 'innovador', 'interes']	@user105	@user @user Ahí está el principal problema, hay bastante investigación hecha al respecto desde la Didáctica de la Historia @user . Pero como alternativa a los libros de texto hay propuestas y proyectos innovadores de bastante interés.
8.0	0.1103	familia, vida, amigo, compañero, casa, hijo, apoyo, recordar, padre, sentir, muerte, fuerte, morir, abrazo, madre, miedo, sufrir, paz, querido, pena	['siero', 'decretar', 'luto', 'fallecimiento', 'exalcalde']	@user105	Siero decreta tres días de luto por el fallecimiento de su exalcalde
2.0	0.137	millon, empleo, pagar, plan, empresa, trabajador, sector, impuesto, fondo, euro, ayuda, economia, autonomo, crisis, subir, dinero, luz, EUR, paro, reforma	['suponer', 'paquete', 'medida', 'apoyo', 'aprobado', 'gobierno', 'iniciativa', 'completar', 'proteccion', 'respaldo', 'empresa', 'autonomo', 'colectivo', 'vulnerable', 'incluir', 'real', 'decreto-ley', 'convalidar']	@user105	Suponen el tercer paquete de medidas de apoyo aprobadas por el Gobierno, cincuenta nuevas iniciativas para completar la protección y el respaldo a empresas, autónomos y a los colectivos más vulnerables. Se incluyen en un Real Decreto-Ley que debe ser convalidado en @user
0.0	0.0865	gobierno, congreso, ministro, comision, europeo, pleno, diputado, presentar, explicar, gestion, apoyar, exigir, grupo, propuesta, debate, mesa, aprobar, alarma, consejo, presupuesto	['juanjo', 'corral', 'agradecer', 'asistir', 'acto', 'secretario', 'palabra']	@user105	Juanjo Corrales agradeció mucho que asistieras a aquel acto como Secretario General de la @user. Gracias por tus palabras, @user
6.0	0.1139	ley, derecho, mujer, igualdad, violencia, lucha, educacion, vida, niño, hombre, luchar, joven, proteger, sociedad, menor, existir, vivienda, genero, minimo, clase	['ingreso', 'minimo', 'vital', 'aprobado', 'articulo', 'mostrar', 'diseñar', 'incorporar', 'programa', 'aprobar', 'gobierno', 'progresista', 'sello', 'socialista', 'adn']	@user105	El Ingreso Mínimo Vital aprobado hoy debe mucho a personas como @user y @user. Este artículo de hace unos años muestra cómo se diseñó e incorporó al programa del @user. Ahora es aprobado por un gobierno progresista, y lleva el sello socialista en su adn. @user
8.0	0.1414	familia, vida, amigo, compañero, casa, hijo, apoyo, recordar, padre, sentir, muerte, fuerte, morir, abrazo, madre, miedo, sufrir, paz, querido, pena	['contraer', 'enfermedad', 'terminal', 'degenerativo', 'delito', 'condena', 'cruel', 'doloroso..', 'hijo', 'maribel', 'tellaetxe', 'preferir', 'sufrir', 'evitar', 'consecuencia', 'penal', 'familia', 'lalibertaddeelegir']	@user105	"""Contraer una enfermedad terminal degenerativa, al parecer, es delito. La condena es un final cruel y doloroso"". Hijo de Maribel Tellaetxe. . Ella prefirió sufrir durante años para evitar las consecuencias penales a su familia. 🌹 @user . #LaLibertadDeElegir"
